Text,Target,Stance,Sentiment
@GregAbbott_TX You told Texas that COVID-19 is a Democrat hoax and opened the stare to all activities. Why are you surprised that this family got together like you said was OK and then all got sick? Disgusting human. 🦠🤮 #COVIDIOT #Texas #TrumpLiesPeopleDie #WearADamnMask,face masks,NONE,neg
@Acosta This guy is a vaccine hungry swindler. He's a totalitarian nazi who has no regard for US lives. #FauciTheFraud,fauci,AGAINST,neg
"@seanmdav @realDonaldTrump My state, which is Indiana. Had 200 new deaths.  And, Coronavirus cases are now rising. My state has a total of nearly 54,000 cases. My child will continue elearning. I will protect my child. #TrumpIsNotWell #IStandWithFauci",fauci,FAVOR,neg
@JohnFugelsang He's so spot on. I'm so deeply sorry for the family.  My deepest condolences. No one is wearing a mask here in Georgia.  Gas station me and the guy behind the counter.  15 others no mask. #WearADamnMask,face masks,FAVOR,neg
.@AriMelber Nice tribute to #DrFauci who obviously deserves every accolade that comes his way.    Also nice to see former POTUS clips and and be reminded of the dignity and grace with which they conducted their relationships with heroes like Dr. Fauci.  #COVID19,fauci,FAVOR,pos
"@realTomPappert After months of getting groceries at Walmart with no #mask, they told me they are going to start actually enforcing it now. So I finally broke down and ordered a plague doctor costume mask. There's no compliance like malicious compliance. #MasksOff",face masks,AGAINST,neg
"@DineshDSouza He gave a very clear answer. The chance of transmission in large gatherings is high. Any large gathering. Jordan wanted to politicize the recommendations from a non political, epidemiologist.  He was rude and out of line.  People are DYING you nitwit. Stop it. #Resist #FauciHero",fauci,FAVOR,neg
"@PodSaveAmerica The man who slept with #pornstars w/o using a condom is telling physicians what they ""need"" for protection?  Irony anyone?  #PPE #COVID19 #ventilators #pandemic #N95masks #HealthCareWorkers #covid19us #masks",face masks,FAVOR,neg
People who refused to #WearAMask show up sick in #Arizona hospitals desperate for help to save their lives. Suddenly it's no longer a #hoaxvirus for them. How many people did they infect? @dougducey @drcarachrist #Republicans   #Covid19 #stayhome #StaySafeStayHome,stay at home orders,FAVOR,neg
"Love this ER Physician, Dr. Desmond Carson right now on @AC360! Criticism that everyone needs to listen to! #Covid_19 #TrumpVirus #WearADamnMask",face masks,NONE,pos
"@sgtfible @CristinaAlesci @Walmart If you catch COVID19 and expire because you're too stupid to wear a mask or social distance, then yeah, you probably WON'T shop there anymore. #Dumbass #COVIDIOTS #TrumpVirus #WearADamnMask #StayAtHomeSaveLives",stay at home orders,FAVOR,neg
Kenyan Education Minister recently announced that schools in kenya will remain closed until 2021. And yet in SA we have people like #angiemotshekga who think SA schoolkids are exempted from succumbing to the virus.  #SchoolsMustShutdown,school closures,FAVOR,neg
"@marcorubio There is no absolute here.  Kids need schooling which is education, not ""need to go back to school"" which is a place.  The cost of life outweighs the cost of being at a place every time. Stop word-smithing your way around an issue that could kill thousands.  #SchoolReopening",school closures,FAVOR,neg
@GreggJarrett @realDonaldTrump Why don't you do some actual work?  It's been two months since you met with #DrFauci   You're insane and have to be removed from office NOW!   #COVID19 168 000 DEAD  #TrumpGenocide  #TrumpGolfsYouDie  #TrumpOwnsEveryDeath   #Quisling @realDonaldTrump #ComplicitGOP #PutinsGOP,fauci,NONE,neg
"If a mask mandate could help save lives and violates the law, CHANGE! THE! LAW! NOT having the mandate could actually be helping kill people, do you really want that on your shoulders @GovRicketts? #youcandoit #WearAMaskSaveALife",face masks,FAVOR,neg
Went to the gas station yesterday and I was the only one wearing a mask. Did I cough as I put my beer on the counter? Yes. But I resisted the urge to say “Is the kitchen closed tonight? It usually smells like cooking food in here.?So not a complete bitch right? #WearADamnMask,face masks,FAVOR,neg
"On the other hand, with masks it's fun to mouth the most vile, hateful shit directly to someone's face when they Karen you for standing too close at TSA. #NoMasks",face masks,FAVOR,neg
"@lydbloo @Lordgreyofponty It's had the opposite effect though. Visited 3 towns at the weekend, mask free, and saw few shoppers out and even fewer inside the shops. Ghost town in most apart from the cafes. They seemed to be doing better. #NoMasks",face masks,AGAINST,other
@DailyCaller I can't breathe with a mask made for 1.00 sold for 5.00 with the weight of the world resting on it.  #MasksOffAmerica,face masks,AGAINST,neg
I am sick to my stomach over the thought that there are districts informing #teachers to update their wills and having both children and teachers sign waivers over dying. We are not at a point of safety to open schools properly. #SchoolsMustShutdown,school closures,FAVOR,neg
"@OGCecropia @CanadianMint Wrong. The virus is alive and well. It's not just gonna ""go away"" like some people believe. It's here until there's a vaccine available.sheesh.🙄 #WearADamnMask",face masks,NONE,neg
"@DarrenSproat @PremierScottMoe In 5 weeks, the Premier plans to move kids to the front lines, unprepared.  #CloseTheSchools",school closures,FAVOR,neg
"@realDonaldTrump 25% OF WORLD DEATHS EVEN THOUGH WE ARE 4% OF WORLD POPULATION!!!! @WhiteHouse @PressSec @kayleighmcenany SPIN THAT, KAYLEIGH!! And DR. BIRX!! #GOPDeathCult #BloodOnTrumpsHands #WearADamnMask",face masks,FAVOR,neg
"So much for taking a baking class in VT in a couple of weeks. I could choose to quarantine first, but I have to work. Commercial rent forgiveness is not a thing. #WearADamnMask",face masks,NONE,neg
@MeidasTouch Because he did! I couldn't have predicted the depths to which he has failed us!  #TrumpFailedAmerica! #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #DelusionalDonnie #TrumpisNotWell  #ByeDonJr #KidsLivesMatter #TrumpVirus #Biden2020Landslide #FauciIsAHero,fauci,NONE,neg
We had a fruitful discussion on additional safety and security measures to better protect #ProudMakatizens against COVID-19.   #StaySafeStayHome,stay at home orders,FAVOR,pos
@Walmart start protecting your employees and customers and start regulating and mandating masks. I probably have it already as well as 8 other associates in my neighborhood market.  Please at least pretend you care.  They actually help. #masks,face masks,FAVOR,neg
"Score a point for me!/I am still alive, healthy!/Coronavirus #haiku #haikuchallenge #micropoetry #poetry #score #life #ShelterInPlace #StayAtHomeSaveLives",stay at home orders,FAVOR,pos
@JaniceDean Who should I trust on guidance about #COVID19? Meteorologist on Fox News or Director of The National Institute of Allergy and Infectious Diseases? #IstandWithDrFauci,fauci,FAVOR,neg
"Teachers are already underappreciated and paid nothing as it is. Now teachers are expected to fight a deadly disease like #Covid19 ? Teacher lives matter, student lives matter, black student lives matter. All lives matter. Teachers and students are not an experiment #NotMyChild",school closures,FAVOR,neg
"@chuckwoolery I hope your son doesn’t die because he didn’t listen to Dr. Fauci, Chuck.   I guess you don’t think it’s a hoax now huh?   #IStandWithFauci",fauci,FAVOR,neg
How many #coronavirus patients has as #DrFauci or #DrBirx personally treated? 1?? 2?? None??? Zero??  Yet the World Listens: They have no hands on knowledge of #COVID19 only DOCTORS with REAL PATIENTS have KNOWLEDGE!! #SaturdayVibes #SaturdayThoughts,fauci,AGAINST,neg
Our responsibility towards our country is to prevent the further spreading of Coronavirus and maintain our health security.  #We_All_Return_Cautiously  #we_are_all_responsible  #StaySafeStayHome,stay at home orders,FAVOR,pos
"@alexronald123 @BorisJohnson that's nonsense:  masks reduce the distance water droplets from your mouth spread, thereby lowering the likelihood of the virus spreading (the virus travels in water droplets) stop your whining, stop spreading misinformation and #WearADamnMask",face masks,FAVOR,neg
"@MIFORTRUMP1 @JaniceDean #COVIDIDIOTS gonna covididiot- that’s not hateful just truth. Gov Cuomo followed the science as NY became a hotspot due to it being a travel hub for European, international passengers. NY’s reopening by Phase1, Phase2, Phase3 according to met criteria. #ITrustFauci #FauciIsAHero",fauci,FAVOR,pos
Hottest Day in the #UK Take your Masks off! Breathe! Get plenty of Vitamin D! 💪🌞 #NoMasks,face masks,AGAINST,pos
"@joshi_speaks @zoneanthony @anubha1812 For underprivileged government is offering free education, take for one year and when the situation changes shift back to private schools. Also can talk to school and ask for more instalments for payment of fees. Every school is ready to offer monthly instalment #SaveOurSchools",school closures,FAVOR,pos
@jimsciutto @missb62 2020tRump confederate campaign slogan:     What Covid?  #WearAMask,face masks,NONE,neg
@cathmckenna Business's are fighting to remain solvent &amp; keep their staff employed. Millions out of work.  You don't care about Canadians well being.  I thought we just needed 15 days to slow the crub? #endthelockdown,stay at home orders,AGAINST,neg
@LozzaFox @LaraCrabb But we're not all going along to it. I was refused a blood test at my GP's this morning because I refused to don a mask #NoMask,face masks,AGAINST,neg
"@CatherinVaritek Must be nice being 30 something years old w multi millions in the bank isn’t it Mrs. Varitek! You do realize you live in AMERICA ... A FREE COUNTRY.. and we do NOT have to wear a mask like a puppet! Your part of the problem, it’s time to wake up! #NoMaskOnMe",face masks,AGAINST,neg
"10,000 Floridians will die in 2 months from #coronavirus. All because Ron #DeathSantis and the #GOPDeathCult did not want to wear a mask when they came within 6 feet of people in public spaces. #DesantisFailedFlorida #TrumpFailedAmerica. Now they want to kill my kid? #NotMyChild",school closures,FAVOR,neg
@AliNouriPhD @UROCKlive1 When I read this I can’t help but conclude that opening schools is the worst possible thing we could do. #SchoolsMustShutdown,school closures,FAVOR,other
very few Coronavirus patients and they ARE NOT intubating in the hallways. We need to help shut this baloney #fearmongering down. We don't need press conferences with #fakeFauci flip-flopping and contradicting. It is time to step up and out. #OPENAMERICANOW,stay at home orders,AGAINST,neg
"Just been morrisons again. #NoMask  Offered a mask on the way in by staff, said no thanks , and was left along. Pretty much everyone else wearing nappies. Although most either not covering nose or mouth.  A few looks my way. But soon stopped when they saw my smile back. #NoMasks",face masks,AGAINST,neg
"@realDonaldTrump HOGWASH! #Lies coming from the #DoNothingPotus Meanwhile: The Trump administration has defied Congress before - Mueller, impeachment - &amp; now on #Coronavirus &amp; #DrFauci  This won’t end unless Congress fights &amp; the courts do their job. #VoteBlueToEndThisNightmare #FlipTheSenateBlue",fauci,FAVOR,neg
"Think back to your childhood and think about the role teachers have had in who you are now as an adult. By shutting down schools, you’re effectively taking away the livelihood of those very same teachers.  #SaveOurSchools",school closures,AGAINST,neg
Lack of testing is a huge Trump failure!!! #VoteOutHate and ignorance. #StandWithFauci,fauci,NONE,neg
"@Mangold_Lenett @JaneJetson2020 If this is ok, everything is ok. Open. Up. Everything. #OpenOurSchools #OPENAMERICANOW",stay at home orders,AGAINST,neg
"If Fauci liked a post by Dinesh D'Souza, he would be fired by now. It shows where our priorities are at as a society #FireFauci",fauci,NONE,neg
